,message_id,type,type_id,org,comment,ticket_id,coords,photo,after_photo,address,district,subdistrict,province,timestamp,problem_type_abdul,status,star,count_reopen,state
341,289221,คนจรจัด,12,กรุงเทพมหานคร,วางแท่งแบริเออร์ของรถไฟฟ้าสายสีแดง (บางซื่อ-ดอนเมือง) ตั้งแต่เริ่มก่อสร้างจนปัจจุบันรถไฟฟ้าเปิดดำเนินการแล้ว ยังคงตั้งทิ้งไว้ไม่มีการนำออกไปแต่อย่างใด สามารถทิ้งไว้แบบนี้ได้หรอค่ะ กับตอนนี้มีคนเร่ร่อนมาอาศัยอยู่และเคยมีคนเข้ามาขโมยของในคอนโดที่พักอาศัย,2022-3LX8BA,"['100.58479', '13.89143']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3af127ab3a0b26413efd5b3e34cef9d84ee02c96.jpg,,VHRM+PVW แขวง ดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,ดอนเมือง,สนามบิน,กรุงเทพมหานคร,2022-12-07 02:01:08.645262+00,{คนจรจัด},inprogress,,0,รอรับเรื่อง
342,289220,"ถนน,กีดขวาง,ทางเท้า",5,กรุงเทพมหานคร,ถุงเศษหินและฝาประตูวางกีดขวางฟุตบาทถนนศรีบูรพาซอย 13,2022-3XP879,"['100.65153', '13.77864']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/caf6d4f99c9f0301b89b121dfd92b797c99985bc.jpg,,13 ซอย ศรีบูรพา 13 แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,บางกะปิ,คลองจั่น,กรุงเทพมหานคร,2022-12-07 02:01:05.842654+00,"{ถนน,กีดขวาง,ทางเท้า}",inprogress,,0,กำลังดำเนินการ
343,289219,ทางเท้า,6,กรุงเทพมหานคร,มีคนยึดพื้นที่ทางเท้ามาตั้งขายกล้วยทอด,2022-NYT26B,"['100.68001', '13.69959']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2c39efeb5a5ed4fa4c8bafc41b1bed2adbd7cde3.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/54a5ab677b6ae119a76d04af1dc0ddf4175e1202.jpg,8/28 ถนน เฉลิมพระเกรียติ ร. 9 แขวง ดอกไม้ เขต ประเวศ กรุงเทพมหานคร 10250 ประเทศไทย,ประเวศ,ดอกไม้,กรุงเทพมหานคร,2022-12-07 01:56:38.964566+00,{ทางเท้า},finish,5,0,เสร็จสิ้น
344,289218,สัตว์จรจัด,12,กรุงเทพมหานคร,สุนัขจรจัด,2022-K3CWWN,"['100.43417', '13.71341']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e5e737d6ae8eb6c5780660c4926e6db4398451bc.jpg,,122 ตลาดเสนีย์ ฟู๊ดมาร์เก็ต (ตรงข้ามซีคอนบางแค ร้านอยู่ในตลาดเสนีย์ ซอยเดียวกันกับชาพะยอม บางหว้า แขวง บางหว้า เขตภาษีเจริญ กรุงเทพมหานคร 10160 ประเทศไทย,ภาษีเจริญ,บางหว้า,กรุงเทพมหานคร,2022-12-07 01:56:20.688682+00,{สัตว์จรจัด},inprogress,,0,รอรับเรื่อง
345,289216,ท่อระบายน้ำ,6,กรุงเทพมหานคร,ฝาท่อระบายน้ำชำรุด​,2022-8Z9H8T,"['100.80906', '13.76930']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/773475879cd8848b23d48d8852613865d7877e61.jpg,,74 ถนน ฉลองกรุง แขวง ลำปลาทิว เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย,ลาดกระบัง,ลำปลาทิว,กรุงเทพมหานคร,2022-12-07 01:54:57.656691+00,{ท่อระบายน้ำ},inprogress,,0,รอรับเรื่อง
346,289215,"สายไฟ,เสียงรบกวน",12,กรุงเทพมหานคร,มีสิบล้อวิ่งขนเศษจากการทุบตึก (ตึกโรงเรียนเซ็นจอร์น วิ่งตั้งแต่ตี5 จนถึงเย็น ไม่ทราบว่า มันมีการกำหนดการวิ่งใช่ไหมค่ะ และเสียงดัง ฝุ่น ไม่มีรดน้ำและบางทีไม่คลุมผ้า เกี่ยวสายไฟ,2022-FNYLCD,"['100.56139', '13.82593']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/8fc8369360be9739fd3c058d874c5fdac55d3cf8.jpg,,10/6 ถนน วิภาวดีรังสิต แขวง จตุจักร เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,จตุจักร,กรุงเทพมหานคร,2022-12-07 01:54:03.585275+00,"{สายไฟ,เสียงรบกวน}",inprogress,,0,กำลังดำเนินการ
347,289214,"ร้องเรียน,ความปลอดภัย,ต้นไม้",12,กรุงเทพมหานคร,ช่วยส่งคนมาถางและตัดต้นไม้ในที่รกร้างหลังบ้านที่เป็นที่ว่าง ตอนนี้มีหญ้ารกมาก งูเหลือมตัวใหญ่เข้าบ้านข้างๆของทุกๆบ้านเลย มันเป็นอันตรายถึงแก่ชีวิตได้ ตอนนี้ข้างๆบ้านรอบๆด้าน เดือดร้อนกันมาก,2022-HA7THA,"['100.63547', '13.88237']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/d5577097c36c2da807d073a5fac06213a90f382c.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/eab2472363b1fd69ad04e9deaba34070f08798f0.jpg,882 ซอย รามอินทรา 5 แยก 58 แขวง ท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,บางเขน,ท่าแร้ง,กรุงเทพมหานคร,2022-12-07 01:53:28.150729+00,"{ร้องเรียน,ความปลอดภัย,ต้นไม้}",finish,3,0,เสร็จสิ้น
348,289212,"ท่อระบายน้ำ,ถนน",12,กรุงเทพมหานคร,"ฝาท่อกับถนน ไม่เรียบ ต่างนะดับกันเป็น10cm

1.จนท.ที่มาซ่อมบริเวณนั้นไม่เคยเห็นหรอ ถึงไมาแก้ ทำไมต้องรอแจ้ง
2.จนท.รับเรื่ิงก็รับอย่างเดียว เพื่อให้จบงาน
3.ผู้บริหารก็ไม่จี้ ไม่ดำเนินการ

ทั้งหมดทั้งมวลองค์กรคุณคือตัวถ่วงเมืองและประเทศ

อย่าโทษคนอื่น อย่าโทษผู้ว่า อย่าโทษนายก

ลองทบทวนดูว่าวันนี่คุณมาทำงานในฐานะข้าราชการ
คุณทำอะไรให้บ้านเมืองดีขึ้นบ้าง",2022-LNW634,"['100.58983', '13.69548']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/385bd550207b4ec5799b58ea02bc68021d10128b.jpg,,87 ถ. ริมทางรถไฟปากน้ำ แขวง พระโขนง เขตคลองเตย กรุงเทพมหานคร 10260 ประเทศไทย,พระโขนง,บางจาก,กรุงเทพมหานคร,2022-12-07 01:50:13.527653+00,"{ท่อระบายน้ำ,ถนน}",inprogress,,0,กำลังดำเนินการ
349,289211,ถนน,91,กรุงเทพมหานคร,รถจอดริมถนน ช่วงแยกเลี้ยวขวา ทำรถติดขัดมาก ถนนขยายเป็น 4 เลน ฝั่งละ 2 เลน ใช้งานได้เพียง 1,2022-HR7RH9,"['100.58321', '13.85758']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f26e88800e00d930b8dee0b938a6aed3131f7d4b.jpg,,172 ถนน พหลโยธิน 49​ (ถนนตัดใหม่พหลโยธิน​-วิภาวดี​ ข้างโรงเรียนบางบัว​ ตรงข้ามม.ศรี​ปทุม​ บางเขน)​ แขวง ลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,หลักสี่,ตลาดบางเขน,กรุงเทพมหานคร,2022-12-07 01:50:08.786414+00,{ถนน},inprogress,,0,รอรับเรื่อง
350,289209,"ทางเท้า,กีดขวาง",6,กรุงเทพมหานคร,"เทศกิจกวดขันการขายของบนพื้นที่ทางเท้าแต่ยังตั้งเต๊นท์ตัวเองอยู่นานมากแล้วก็ไม่ได้เอาออก ขวางทางการเดินมากๆ 

เคยแจ้งเรื่องไปแล้วได้คำตอบว่าจะพยายามตั้งให้ไม่ขวางทางเดินแต่ไม่เห็นมีการปรับปรุงอะไรและไม่เข้าใจว่าจะไม่ขวางได้อย่างไรในเมื่อเต็นท์วางไปแล้วครึ่งหนึ่งของทางเดิน

ซึ่งเต็นนี้ก็ตั้งมานานมากแล้วไม่แน่ใจว่ามีกำหนดระยะเวลาของการตั้งไหมและตอนนี้ตั้งไว้เพื่อดำเนินการอะไร",2022-3KMCDX,"['100.53322', '13.72801']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/a8ba35594ea1809e18310ffef5797865d01344f1.jpg,,อาคารสีบุญเรือง 1 แขวง สีลม เขตบางรัก กรุงเทพมหานคร 10500 ประเทศไทย,บางรัก,สีลม,กรุงเทพมหานคร,2022-12-07 01:48:09.089549+00,"{ทางเท้า,กีดขวาง}",report,,0,รอรับเรื่อง
351,289208,,6,กรุงเทพมหานคร,ขายของ,2022-DZ3DGY,"['100.56308', '13.73539']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/984b9b61ceab9cb315363cf9f01a12ff32651b85.jpg,,33 Sukhumvit Road Khwaeng Khlong Toei Khet Khlong Toei Bangkok 10110 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองเตยเหนือ,กรุงเทพมหานคร,2022-12-07 01:48:05.267695+00,{},report,,0,รอรับเรื่อง
352,289207,,12,กรุงเทพมหานคร,เสียงไก่ขันจากแคมป์คนงานก่อสร้าง ส่งเสียงขันรบกวนตลอดทั้งกลางวันและกลางคืน ทราบจากเพื่อนบ้านในคอนโดฯ ว่าแจ้งไปที่โครงการ เขต traffy fondue แล้ว มาหน้างานแล้ว และมีการนำไก่ออกไปเหลือลูกเจี๊ยบ แต่มาถึงตอนนี้ก็ยังมีไก่ขันอยู่ค่ะ นอนไม่ได้เหมือนเดิม,2022-K3VHEL,"['100.56683', '13.72333']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f5d92e218911c01f5143728b59b548c32c1cf9c0.jpg,,93 ถนน สุขุมวิท 24 แขวง คลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองตัน,กรุงเทพมหานคร,2022-12-07 01:47:54.082239+00,{},inprogress,,0,กำลังดำเนินการ
353,289206,,6,กรุงเทพมหานคร,ขายของ,2022-4FGVLB,"['100.56272', '13.73530']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e8d4b31112d7e0937047f5761c7ff1fab12f8c53.jpg,,18 ซอย พิชิต แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-07 01:47:28.697731+00,{},inprogress,,0,รอรับเรื่อง
354,289205,,6,กรุงเทพมหานคร,ขายของ,2022-7BDLN4,"['100.56245', '13.73567']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/cf1a9924058deeddd5386ac92fc0107912330bec.jpg,,116/7 ซอยประสานมิตร สุขุมวิท 23 แขวงคลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 แขวง คลองเตยเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองเตยเหนือ,กรุงเทพมหานคร,2022-12-07 01:46:43.401698+00,{},report,,0,รอรับเรื่อง
355,289204,"ท่อระบายน้ำ,ทางเท้า,ความปลอดภัย",9,กรุงเทพมหานคร,ฝาท่อบริเวณทางเท้า ปากซอยอ่อนนุช17 ผิวไม่เสมอเรียบกับทางเท้า เสี่ยงเกิดอุบัติเหตุ,2022-4AALRT,"['100.60992', '13.71152']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/88875bc84caee791dc76a4f192d0ad449f7e395f.jpg,,14 ซ. อ่อนนุช 17 แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2022-12-07 01:46:38.43245+00,"{ท่อระบายน้ำ,ทางเท้า,ความปลอดภัย}",inprogress,,0,รอรับเรื่อง
356,289203,,6,กรุงเทพมหานคร,ขายของ,2022-LF6BQV,"['100.56184', '13.73599']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/6c86880aa421dcd789605a6e585c12b6043ae201.jpg,,แยกอโศก แขวง คลองเตย เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองเตย,กรุงเทพมหานคร,2022-12-07 01:45:21.484352+00,{},inprogress,,0,รอรับเรื่อง
357,289202,,5,กรุงเทพมหานคร,Waste water drain from project,2022-3BW89A,"['100.58152', '13.72374']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/1e85bea1e36668de97b0e08f54d6fb588a05950d.jpg,,26/1 ถนน สุขุมวิท แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-07 01:44:37.895105+00,{},inprogress,,0,กำลังดำเนินการ
358,289200,"ท่อระบายน้ำ,ทางเท้า",9,กรุงเทพมหานคร,ริมทางเท้า ทางเข้าวัด ทางเท้ากับพื้นฝาท่อผิวไม่เรียบเสมอกัน,2022-DGWXDE,"['100.60398', '13.71166']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2576d7d770b314979c15c50b6f882965dab1094a.jpg,,วัดใต้ แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2022-12-07 01:41:50.459497+00,"{ท่อระบายน้ำ,ทางเท้า}",inprogress,,0,รอรับเรื่อง
359,289199,,28,กรุงเทพมหานคร,"การบริการที่ศูนย์บริการประชาชนวังไชยา มีความแออัดไม่สามารถรองรับประชาชนที่มาบริการได้ เช่น 

1.ที่จอดรถจำกัด ห่างไกลประชาชน เพราะรวมศูนย์ที่จุดเดียว 

2. รปภ.บางคนพูดจาหยาบคาย ไม่ไพเราะ ควรเปลี่ยน รปภ.

อยากให้สำนักงานเขตดุสิตประสานไปยังกรมการปกครอง (วังไชยา) 

ข้อเสนอเพิ่มเติม
1.ควรกระจายการบริการไปตามสำนักงานเขตตาม พ.ร.บ.อำนวยความสะดวกของประชาชน และ พ.ร.บ.การกระจายอำนาจให้แก่องค์กรปกครองส่วนท้องถิ่น คือ กทม. ที่มีสำนักงานเขต รองรับบริการประชาชาชนอยู่ทุกเขต หรือ
2. ต้องมีการตั้งศูนย์บริการตามห้างสรรพสินค้า",2022-A9EFP4,"['100.51465', '13.76017']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/395d348caabc6fb196ccddfe543d1af715af6b7e.jpg,,QG67+2QQ ถนน นครสวรรค์ แขวง สี่แยกมหานาค เขตดุสิต กรุงเทพมหานคร 10300 ประเทศไทย,ดุสิต,สี่แยกมหานาค,กรุงเทพมหานคร,2022-12-07 01:40:33.006335+00,{},inprogress,,0,รอรับเรื่อง
360,289198,ถนน,9,กรุงเทพมหานคร,ถนนเป็นรู บนถนนหน้ายูดีไลท์ คอนโด อ่อนนุช,2022-FK3DRP,"['100.60407', '13.71133']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e7d2365707bfdf89e77da8ac6f246484aee62639.jpg,,334 ถ. อ่อนนุช แขวง สวนหลวง แขวงสวนหลวง กรุงเทพมหานคร 10250 ประเทศไทย,สวนหลวง,สวนหลวง,กรุงเทพมหานคร,2022-12-07 01:39:27.70115+00,{ถนน},inprogress,,0,กำลังดำเนินการ
361,289196,ถนน,12,กรุงเทพมหานคร,ถนนเป็นหลุม,2022-82YP7X,"['100.58987', '13.69505']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3037f805c325adbe1afbb6c51740e46dc40d01e0.jpg,,33/6 ถนน เลียบทางรถไฟสายเก่า แขวง บางจาก เขตพระโขนง กรุงเทพมหานคร 10260 ประเทศไทย,พระโขนง,บางจาก,กรุงเทพมหานคร,2022-12-07 01:33:45.819174+00,{ถนน},inprogress,,0,กำลังดำเนินการ
362,289195,ถนน,6,กรุงเทพมหานคร,ขอให้ติดตั้งเสาป้ายรถเมล์ BUS STOP บริเวณป้ายรถเมล์หน้าตลาดบางปะกอก ถนนสุขสวัสดิ์ (ขาออก) เนื่องจากเสาบริเวณดังกล่าวหายไป,2022-FG6ZA3,"['100.49998', '13.67721']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/583b0bec28f5f315522a691fd3b8de68a4796d1e.jpg,,1266 ถ. สุขสวัสดิ์ แขวง ราษฎร์บูรณะ เขตราษฎร์บูรณะ กรุงเทพมหานคร 10140 ประเทศไทย,ราษฎร์บูรณะ,บางปะกอก,กรุงเทพมหานคร,2022-12-07 01:32:14.673983+00,{ถนน},inprogress,,0,รอรับเรื่อง
363,289190,,6,กรุงเทพมหานคร,ขายของ,2022-FMKR3M,"['100.58463', '13.71694']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/015793cb38b1e9c354c39294d3677d38ed7c0916.jpg,,19 สุขุมวิท 42 แขวง พระโขนง เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,พระโขนง,กรุงเทพมหานคร,2022-12-07 01:29:53.413095+00,{},inprogress,,0,กำลังดำเนินการ
364,289189,ความสะอาด,5,กรุงเทพมหานคร,ซอยเล็กๆตรงข้ามธนาคารธนชาติจารเมืองไม่มีที่ทิ้งขยะชาวบ้านออกมาทิ้งปากซอยปัจจุบันทิ้งไม่ได้ไม่ทราบจะให้ทิ้งขยะที่ไหนดีคะคนเก็บขยะไม่เข้าไปเก็บตามบ้านแล้วนานแล้วหลายปีค่ะ,2022-48Q6NU,"['100.52133', '13.74038']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e9ace70b4f1fb317e5f27331448a0c0317b3e687.jpg,,147/6 ถนน เจริญเมือง แขวง รองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,รองเมือง,กรุงเทพมหานคร,2022-12-07 01:29:16.456163+00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
365,289187,สายไฟ,6,กรุงเทพมหานคร,สายสื่อสารห้อยลงมาจากเสาไฟ ขวางคนเดินเท้า,2022-BFCTTH,"['100.56951', '13.72246']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/23236b59a0191775abb888c74267f3acc0322874.jpg,,81 ซ. สุขุมวิท 26 แขวง คลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองตัน,กรุงเทพมหานคร,2022-12-07 01:29:03.118867+00,{สายไฟ},inprogress,,0,รอรับเรื่อง
366,289186,ต้นไม้,12,กรุงเทพมหานคร,ต้นไม้ยืนต้นตาย,2022-HZL8QQ,"['100.52847', '13.71248']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2b37b6c370d2a55d0ec272862260cb754d6ae532.jpg,,77 Soi Naradhiwas Rajanagarindra 10 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,สาทร,ทุ่งวัดดอน,กรุงเทพมหานคร,2022-12-07 01:27:46.917438+00,{ต้นไม้},report,,0,รอรับเรื่อง
367,289185,สะพาน,91,กรุงเทพมหานคร,ยู่บนสะพานรามคำแหงฯวันละ 1-2 ชม จะทำยังไงดีครับ,2022-BGQXT7,"['100.61756', '13.75923']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/e8531d08450386221ba8add07da9b68883882e2e.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b796b288ad9e2c6f124774d693a0b8b59fb51695.jpg,QJ59+P2P ซอย รามคำแหง 47 แขวง หัวหมาก เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,บางกะปิ,หัวหมาก,กรุงเทพมหานคร,2022-12-07 01:27:38.889983+00,{สะพาน},finish,,0,เสร็จสิ้น
368,289184,ทางเท้า,6,กรุงเทพมหานคร,พวกชั่วยังคงขึ้นรถปีนขึ้น-ลงทางเท้าอยู่ตลอด วินมอเตอร์ไซค์ล้วนๆ จับปรับ สั่งปิดวินทิ้งเลยครับ อำนาจมีแต่ไม่ใช้ มัวแต่เอารั้วมากั้น กั้นแล้วมีประโยชน์อะไรมั้ยครับ กล้องวงจรปิดก็มี ติดไว้เพื่อความสวยงามหรอครับ เฮงซวยจริงๆ,2022-FWV2WF,"['100.48801', '13.76524']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b081d9cbe432e1527f1270886ecf949fbc489b05.jpg,,ปิ่นเกล้าหัวปลาหม้อไฟ แขวง อรุณอมรินทร์ เขตบางกอกน้อย กรุงเทพมหานคร 10700 ประเทศไทย,บางกอกน้อย,อรุณอมรินทร์,กรุงเทพมหานคร,2022-12-07 01:26:38.043139+00,{ทางเท้า},report,,0,รอรับเรื่อง
369,289183,ทางเท้า,6,กรุงเทพมหานคร,ทางเท้า,2022-33PVVY,"['100.52679', '13.71112']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/b78c3e8b116b4c0d6f28c295e7411688e699c55f.jpg,,266 268 ซอย จันทน์ 18/7 แยก 17 แขวง ทุ่งวัดดอน เขต สาทร กรุงเทพมหานคร 10120 ประเทศไทย,สาทร,ทุ่งวัดดอน,กรุงเทพมหานคร,2022-12-07 01:24:28.016875+00,{ทางเท้า},inprogress,,0,กำลังดำเนินการ
370,289182,ความสะอาด,12,กรุงเทพมหานคร,การเก็บขยะ,2022-ADLX6P,"['100.52094', '13.74048']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/33fb3ff950c10ecaa05a66c2f9d3ab062af63854.jpg,,135 ถนน เจริญเมือง แขวง รองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,รองเมือง,กรุงเทพมหานคร,2022-12-07 01:24:14.210038+00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
371,289181,"ถนน,สายไฟ",12,กรุงเทพมหานคร,สายสื่อสารขาดห้อยลงมาที่ถนน,2022-8MVYF2,"['100.43425', '13.67854']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/ff8485d9500e8ccce8dd614dd43783e9fbffd143.jpg,https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f4c450bd1bb760b4bb07eed565e781700852ba21.jpg,395 ถ. เอกชัย คลองบางบอน เขตบางบอน กรุงเทพมหานคร 10150 ประเทศไทย,บางบอน,คลองบางบอน,กรุงเทพมหานคร,2022-12-07 01:23:37.526847+00,"{ถนน,สายไฟ}",finish,,0,เสร็จสิ้น
372,289178,"ความปลอดภัย,คลอง",14,สำนักการโยธา กทม.,ไฟฟ้าไม่สว่าง ตรงคอสะพานก่อนถึงโรงพยาบาลเกษมราษฎร์อุบัติเหตุบ่อยมากตรงคลองสะพานสูงค่ะ,2022-LYLAHK,"['100.67637', '13.77981']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3568dd7c729bbb6038c67dadfecb2c087c3c4ec6.jpg,,86 ซอย รามคำแหง 110 แขวง สะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,สะพานสูง,สะพานสูง,กรุงเทพมหานคร,2022-12-07 01:21:30.010533+00,"{ความปลอดภัย,คลอง}",inprogress,,0,กำลังดำเนินการ
373,289176,ความสะอาด,5,กรุงเทพมหานคร,การเก็บขยะ,2022-KNN97G,"['100.52095', '13.74046']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/3aefb609fe931334a75a507f737533087a17beaf.jpg,,135 ถนน เจริญเมือง แขวง รองเมือง เขตปทุมวัน กรุงเทพมหานคร 10330 ประเทศไทย,ปทุมวัน,รองเมือง,กรุงเทพมหานคร,2022-12-07 01:20:59.041598+00,{ความสะอาด},inprogress,,0,กำลังดำเนินการ
374,289174,ท่อระบายน้ำ,6,กรุงเทพมหานคร,ท่อชำรุด,2022-E73Y3K,"['100.62747', '13.79521']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/bfda345c326b76bce59fac90dfecceb1baa49ae8.jpg,,4199 ซ.ลาดพร้าว101(วัดบึงทองหลาง) ถ.ลาดพร้าว แขวงคลองจั่น เขตบางกะปิ กรุงเทพฯ 10240 แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,บางกะปิ,คลองจั่น,กรุงเทพมหานคร,2022-12-07 01:19:37.416017+00,{ท่อระบายน้ำ},inprogress,,0,กำลังดำเนินการ
375,289173,"ความปลอดภัย,ท่อระบายน้ำ,ทางเท้า",6,กรุงเทพมหานคร,ไม่ทราบหน่วยงานไหนมาทำ ท่อระบายน้ำบนถนนฮะ ฝากเขตจตุจักรตรวจสอบหน่อยนะครับ ทำงานเลอะเทอะเต็มฟุตบาท ป้ายรถเมล์ก็กองหินทราย บนฟุตบาทไม่มีรอง ปิดกั้นอะไรให้เรียบร้อยเลย มันผิดทุกหลักการทำงาน ด้านความปลอดภัยนะครับ สงสารคนเดินถนน,2022-EWR8F9,"['100.57388', '13.83714']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/2ab0401747f18d5840c59418b8e80bdb9a7cdfef.jpg,,กรมพัฒนาที่ดิน แขวง ลาดยาว เขตจตุจักร กรุงเทพมหานคร 10900 ประเทศไทย,จตุจักร,เสนานิคม,กรุงเทพมหานคร,2022-12-07 01:18:31.986798+00,"{ความปลอดภัย,ท่อระบายน้ำ,ทางเท้า}",inprogress,,0,กำลังดำเนินการ
376,289170,จราจร,91,กรุงเทพมหานคร,ทองหล่ออกสุขุมวิทติดขัดมากไม่ปล่อยไฟเขียวเลยตืดยาว,2022-EGFGDP,"['100.57897', '13.72537']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/f4917a1bb567684e550f8be8337cbc1679a060ad.jpg,,23/1 ซ. สุขุมวิท 55 แขวง คลองตันเหนือ เขตวัฒนา กรุงเทพมหานคร 10110 ประเทศไทย,วัฒนา,คลองตันเหนือ,กรุงเทพมหานคร,2022-12-07 01:16:10.818528+00,{จราจร},inprogress,,0,รอรับเรื่อง
377,289167,"กีดขวาง,สายไฟ",12,กรุงเทพมหานคร,สายไฟหรือสายสัญญานหล่นกีกขวางทางเดิน เคยแจ้งแล้ว แก้แล้ว ไม่นานก็หล่นอีก,2022-NRDDTA,"['100.63026', '13.81623']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/54979c35a66cb5072462011e17033869de08e813.jpg,,"182,182/1-2 ซอยโรงเรียนคลองลำเจียก แขวงคลองจั่น แขวง คลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย",บางกะปิ,คลองจั่น,กรุงเทพมหานคร,2022-12-07 01:14:45.008758+00,"{กีดขวาง,สายไฟ}",inprogress,,0,รอรับเรื่อง
378,289166,เสียงรบกวน,12,กรุงเทพมหานคร,ไก่จำนวนมากในแค้มปคนงานขันก่อเสียงรบกวนยามวิกาลและกลางวันต่อผู้พักอาศัยละแวกนั้น,2022-FYM6VU,"['100.56683', '13.72333']",https://storage.googleapis.com/traffy_public_bucket/attachment/2022-12/80472ed89cc7d3374d608b9dcfc1f3fd83cbdf3f.jpg,,93 ถนน สุขุมวิท 24 แขวง คลองตัน เขตคลองเตย กรุงเทพมหานคร 10110 ประเทศไทย,คลองเตย,คลองตัน,กรุงเทพมหานคร,2022-12-07 01:14:29.858596+00,{เสียงรบกวน},inprogress,,0,กำลังดำเนินการ
